source_record_id,event_id,episode_id,state_code,state_name,county_zone_code,county_zone_name,event_type,hazard_group,begin_datetime,end_datetime,source_type,magnitude,magnitude_type,injuries_direct,injuries_indirect,fatalities_direct,fatalities_indirect,damage_property_text,damage_crops_text,event_narrative,synthetic_record_flag
SRC_EVT_0000265,EVT0000265,EPI000153,SW04,Red Mesa,Z067,Red Mesa Zone 07,Strong Wind,Wind,2025-12-08T12:00:13Z,2025-12-08T20:14:13Z,Trained Spotter,43.4,KT,0,0,0,0,0,0,Synthetic strong wind training event in Red Mesa Zone 07; no real incident or person is represented.,Y
SRC_EVT_0000266,EVT0000266,EPI000153,SW12,Northeast Corridor,Z226,Northeast Corridor Zone 06,Flash Flood,Flood,2025-02-23T15:25:34Z,2025-02-26T07:11:34Z,Media,,,0,0,0,0,101.89K,0,Synthetic flash flood training event in Northeast Corridor Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000267,EVT0000267,EPI000154,SW02,Cascade,Z030,Cascade Zone 10,Heavy Snow,Winter,2025-02-03T08:25:13Z,2025-02-04T06:46:13Z,Emergency Manager,0.51,IN,0,0,0,0,11.38K,0,Synthetic heavy snow training event in Cascade Zone 10; no real incident or person is represented.,Y
SRC_EVT_0000268,EVT0000268,EPI000155,SW04,Red Mesa,Z061,Red Mesa Zone 01,Drought,Dry,2025-03-03T01:15:24Z,2025-03-10T17:47:24Z,Automated Sensor,,,0,0,1,0,11.67K,9.38K,Synthetic drought training event in Red Mesa Zone 01; no real incident or person is represented.,Y
SRC_EVT_0000269,EVT0000269,EPI000155,SW12,Northeast Corridor,Z235,Northeast Corridor Zone 15,Hail,Convective,2025-11-17T07:56:48Z,2025-11-17T08:52:48Z,Media,0.2,IN,0,0,0,0,48.22K,0,Synthetic hail training event in Northeast Corridor Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000270,EVT0000270,EPI000156,SW05,Great Basin,Z089,Great Basin Zone 09,Thunderstorm Wind,Convective,2025-06-11T16:48:51Z,2025-06-11T18:06:51Z,Media,66.8,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Great Basin Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000271,EVT0000271,EPI000156,SW02,Cascade,Z039,Cascade Zone 19,Blizzard,Winter,2025-03-03T08:54:06Z,2025-03-09T21:40:06Z,Media,55.7,KT,0,0,0,0,20.74K,0,Synthetic blizzard training event in Cascade Zone 19; no real incident or person is represented.,Y
SRC_EVT_0000272,EVT0000272,EPI000157,SW01,North Coast,Z001,North Coast Zone 01,Flash Flood,Flood,2025-09-21T10:49:07Z,2025-09-23T03:57:07Z,Trained Spotter,,,0,0,0,0,0,5.74K,Synthetic flash flood training event in North Coast Zone 01; no real incident or person is represented.,Y
SRC_EVT_0000273,EVT0000273,EPI000158,SW02,Cascade,Z030,Cascade Zone 10,Lightning,Convective,2025-09-20T15:18:31Z,2025-09-20T15:44:31Z,Emergency Manager,9999,BAD,0,0,2,0,0,0,Synthetic lightning training event in Cascade Zone 10; no real incident or person is represented.,Y
SRC_EVT_0000274,EVT0000274,EPI000159,SW04,Red Mesa,Z065,Red Mesa Zone 05,Hail,Convective,2025-03-13T14:59:03Z,2025-03-13T16:50:03Z,Public Report,1.46,IN,0,0,0,0,0,0,Synthetic hail training event in Red Mesa Zone 05; no real incident or person is represented.,Y
SRC_EVT_0000275,EVT0000275,EPI000160,SW02,Cascade,Z036,Cascade Zone 16,Thunderstorm Wind,Convective,2025-05-13T01:54:14Z,2025-05-13T06:04:14Z,Emergency Manager,52.9,KT,0,0,0,0,316.89K,0,Synthetic thunderstorm wind training event in Cascade Zone 16; no real incident or person is represented.,Y
SRC_EVT_0000276,EVT0000276,EPI000160,SW11,Pine Highlands,Z214,Pine Highlands Zone 14,Hail,Convective,2025-09-26T06:51:18Z,2025-09-26T09:04:18Z,Fire Department,1.89,IN,0,0,0,0,0,0,Synthetic hail training event in Pine Highlands Zone 14; no real incident or person is represented.,Y
SRC_EVT_0000277,EVT0000277,EPI000161,SW07,Lake Country,Z124,Lake Country Zone 04,High Wind,Wind,2025-10-03T09:19:39Z,2025-10-03T18:52:39Z,Emergency Manager,55.1,KT,0,0,0,0,94.38K,0,Synthetic high wind training event in Lake Country Zone 04; no real incident or person is represented.,Y
SRC_EVT_0000278,EVT0000278,EPI000161,SW08,River Valley,Z151,River Valley Zone 11,High Wind,Wind,2025-06-09T01:14:30Z,2025-06-09T10:31:30Z,Public Report,43.2,KT,0,0,0,0,10.76K,0,Synthetic high wind training event in River Valley Zone 11; no real incident or person is represented.,Y
SRC_EVT_0000279,EVT0000279,EPI000161,SW08,River Valley,Z149,River Valley Zone 09,Extreme Cold,Temperature,2025-04-03T18:14:35Z,2025-04-09T12:00:35Z,Automated Sensor,-16.2,F,0,0,0,0,0,24.82K,Synthetic extreme cold training event in River Valley Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000280,EVT0000280,EPI000162,SW12,Northeast Corridor,Z229,Northeast Corridor Zone 09,Drought,Dry,2025-07-31T02:53:34Z,2025-08-01T01:12:34Z,Media,,,0,0,0,0,0,0,Synthetic drought training event in Northeast Corridor Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000281,EVT0000281,EPI000162,SW11,Pine Highlands,Z201,Pine Highlands Zone 01,Drought,Dry,2025-05-16T05:58:10Z,2025-05-16T09:47:10Z,Trained Spotter,,,0,0,0,0,0,33.39K,Synthetic drought training event in Pine Highlands Zone 01; no real incident or person is represented.,Y
SRC_EVT_0000282,EVT0000282,EPI000162,SW09,Gulf Reach,Z167,Gulf Reach Zone 07,Dust Storm,Visibility,2025-08-06T06:39:04Z,2025-08-06T07:11:04Z,Fire Department,0.07,MI,0,0,0,0,0,0,Synthetic dust storm training event in Gulf Reach Zone 07; no real incident or person is represented.,Y
SRC_EVT_0000283,EVT0000283,EPI000162,SW05,Great Basin,Z092,Great Basin Zone 12,Winter Storm,Winter,2025-11-06T17:41:05Z,2025-11-14T04:06:05Z,Media,,,0,0,0,0,89.46K,1.35K,Synthetic winter storm training event in Great Basin Zone 12; no real incident or person is represented.,Y
SRC_EVT_0000284,EVT0000284,EPI000163,SW07,Lake Country,Z130,Lake Country Zone 10,Heavy Rain,Flood,2025-06-20T02:13:47Z,2025-06-21T17:42:47Z,Trained Spotter,,,0,0,0,0,0,0,Synthetic heavy rain training event in Lake Country Zone 10; no real incident or person is represented.,Y
SRC_EVT_0000285,EVT0000285,EPI000163,SW06,Prairie North,Z103,Prairie North Zone 03,Cold/Wind Chill,Temperature,2025-06-16T07:45:27Z,2025-06-20T14:02:27Z,Automated Sensor,-28.0,F,0,0,0,0,0,0,Synthetic cold/wind chill training event in Prairie North Zone 03; no real incident or person is represented.,Y
SRC_EVT_0000286,EVT0000286,EPI000164,SW01,North Coast,Z002,North Coast Zone 02,Thunderstorm Wind,Convective,2025-06-23T10:19:12Z,2025-06-23T13:34:12Z,Emergency Manager,40.5,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in North Coast Zone 02; no real incident or person is represented.,Y
SRC_EVT_0000287,EVT0000287,EPI000165,SW03,High Plains,Z058,High Plains Zone 18,Heat,Temperature,2025-05-20T04:31:01Z,2025-05-20T19:25:01Z,Media,91.2,F,0,0,0,0,0,0,Synthetic heat training event in High Plains Zone 18; no real incident or person is represented.,Y
SRC_EVT_0000288,EVT0000288,EPI000165,SW07,Lake Country,Z122,Lake Country Zone 02,Winter Storm,Winter,2025-10-11T01:58:40Z,2025-10-15T11:32:40Z,Emergency Manager,,,0,0,0,0,0,20.13K,Synthetic winter storm training event in Lake Country Zone 02; no real incident or person is represented.,Y
SRC_EVT_0000289,EVT0000289,EPI000166,SW12,Northeast Corridor,Z228,Northeast Corridor Zone 08,Flash Flood,Flood,2025-01-22T16:07:08Z,2025-01-25T09:32:08Z,Emergency Manager,,,0,0,0,0,13.43K,0,Synthetic flash flood training event in Northeast Corridor Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000290,EVT0000290,EPI000166,SW03,High Plains,Z041,High Plains Zone 01,Funnel Cloud,Convective,2025-12-23T14:44:36Z,2025-12-23T15:25:36Z,Trained Spotter,,,0,0,0,0,0,0,Synthetic funnel cloud training event in High Plains Zone 01; no real incident or person is represented.,Y
SRC_EVT_0000291,EVT0000291,EPI000167,SW09,Gulf Reach,Z173,Gulf Reach Zone 13,Thunderstorm Wind,Convective,2025-09-06T03:50:59Z,2025-09-06T09:08:59Z,Public Report,53.3,KT,0,0,0,0,19.16K,0,Synthetic thunderstorm wind training event in Gulf Reach Zone 13; no real incident or person is represented.,Y
SRC_EVT_0000292,EVT0000292,EPI000167,SW02,Cascade,Z026,Cascade Zone 06,Drought,Dry,2025-09-18T14:51:58Z,2025-09-26T08:39:58Z,Automated Sensor,,,1,0,0,0,9.06K,0,Synthetic drought training event in Cascade Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000293,EVT0000293,EPI000168,SW04,Red Mesa,Z078,Red Mesa Zone 18,Winter Storm,Winter,2025-08-09T04:44:54Z,2025-08-15T04:25:54Z,Trained Spotter,,,0,0,0,0,0,57.98K,Synthetic winter storm training event in Red Mesa Zone 18; no real incident or person is represented.,Y
SRC_EVT_0000294,EVT0000294,EPI000168,SW02,Cascade,Z028,Cascade Zone 08,Rip Current,Coastal,2025-06-29T18:37:07Z,2025-06-30T02:15:07Z,Automated Sensor,,,0,0,0,0,0,0,Synthetic rip current training event in Cascade Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000295,EVT0000295,EPI000169,SW01,North Coast,Z018,North Coast Zone 18,Lightning,Convective,2025-09-13T18:44:57Z,2025-09-13T20:43:57Z,Media,,,0,0,0,0,0,0,Synthetic lightning training event in North Coast Zone 18; no real incident or person is represented.,Y
SRC_EVT_0000296,EVT0000296,EPI000169,SW03,High Plains,Z044,High Plains Zone 04,Ice Storm,Winter,2025-10-25T12:01:16Z,2025-10-26T21:20:16Z,Automated Sensor,,,0,0,0,0,0,0,Synthetic ice storm training event in High Plains Zone 04; no real incident or person is represented.,Y
SRC_EVT_0000297,EVT0000297,EPI000170,SW11,Pine Highlands,Z208,Pine Highlands Zone 08,Heavy Rain,Flood,2025-05-03T11:44:32Z,2025-05-06T08:06:32Z,Trained Spotter,,,0,0,0,0,0,0,Synthetic heavy rain training event in Pine Highlands Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000298,EVT0000298,EPI000170,SW10,Atlantic Ridge,Z188,Atlantic Ridge Zone 08,Tornado,Convective,2025-05-25T05:45:13Z,2025-05-25T07:44:13Z,Automated Sensor,1.0,EF,0,0,0,0,5.96K,0,Synthetic tornado training event in Atlantic Ridge Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000299,EVT0000299,EPI000171,SW09,Gulf Reach,Z163,Gulf Reach Zone 03,Thunderstorm Wind,Convective,2025-01-01T07:44:26Z,2025-01-01T10:09:26Z,Media,55.6,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Gulf Reach Zone 03; no real incident or person is represented.,Y
SRC_EVT_0000300,EVT0000300,EPI000172,SW11,Pine Highlands,Z203,Pine Highlands Zone 03,Flood,Flood,2025-07-06T10:09:45Z,2025-07-07T00:16:45Z,Automated Sensor,,,0,0,0,0,0,0,Synthetic flood training event in Pine Highlands Zone 03; no real incident or person is represented.,Y
SRC_EVT_0000301,EVT0000301,EPI000173,SW12,Northeast Corridor,Z231,Northeast Corridor Zone 11,Tornado,Convective,2025-07-30T17:59:10Z,2025-07-30T20:01:10Z,Public Report,2.0,EF,0,0,0,0,320.43K,0,Synthetic tornado training event in Northeast Corridor Zone 11; no real incident or person is represented.,Y
SRC_EVT_0000302,EVT0000302,EPI000173,SW04,Red Mesa,Z072,Red Mesa Zone 12,Winter Storm,Winter,2025-04-10T06:14:10Z,2025-04-10T21:52:10Z,Automated Sensor,,,0,0,0,0,522.91K,0,Synthetic winter storm training event in Red Mesa Zone 12; no real incident or person is represented.,Y
SRC_EVT_0000303,EVT0000303,EPI000174,SW09,Gulf Reach,Z173,Gulf Reach Zone 13,Flash Flood,Flood,2025-04-22T15:12:30Z,2025-04-24T13:50:30Z,Automated Sensor,,,0,0,0,0,12.07K,0,Synthetic flash flood training event in Gulf Reach Zone 13; no real incident or person is represented.,Y
SRC_EVT_0000304,EVT0000304,EPI000174,SW11,Pine Highlands,Z210,Pine Highlands Zone 10,Cold/Wind Chill,Temperature,2025-04-07T20:44:48Z,2025-04-11T12:04:48Z,Emergency Manager,-19.8,F,0,0,0,0,0,0,Synthetic cold/wind chill training event in Pine Highlands Zone 10; no real incident or person is represented.,Y
SRC_EVT_0000305,EVT0000305,EPI000175,SW08,River Valley,Z144,River Valley Zone 04,Heavy Rain,Flood,2025-11-12T03:29:10Z,2025-11-12T20:16:10Z,Emergency Manager,,,0,0,0,0,0,12.50K,Synthetic heavy rain training event in River Valley Zone 04; no real incident or person is represented.,Y
SRC_EVT_0000306,EVT0000306,EPI000175,SW07,Lake Country,Z122,Lake Country Zone 02,Thunderstorm Wind,Convective,2025-08-03T19:26:46Z,2025-08-03T23:33:46Z,Media,42.3,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Lake Country Zone 02; no real incident or person is represented.,Y
SRC_EVT_0000307,EVT0000307,EPI000175,SW12,Northeast Corridor,Z237,Northeast Corridor Zone 17,Heavy Snow,Winter,2025-09-14T17:05:20Z,2025-09-21T13:17:20Z,Media,2.14,IN,0,0,0,0,0,0,Synthetic heavy snow training event in Northeast Corridor Zone 17; no real incident or person is represented.,Y
SRC_EVT_0000308,EVT0000308,EPI000176,SW06,Prairie North,Z112,Prairie North Zone 12,Drought,Dry,2025-09-05T09:45:43Z,2025-09-05T16:15:43Z,Fire Department,,,0,0,0,0,0,0,Synthetic drought training event in Prairie North Zone 12; no real incident or person is represented.,Y
SRC_EVT_0000309,EVT0000309,EPI000176,SW04,Red Mesa,Z062,Red Mesa Zone 02,Flash Flood,Flood,2025-05-08T15:58:35Z,2025-05-10T22:58:35Z,Media,,,0,0,0,0,0,0,Synthetic flash flood training event in Red Mesa Zone 02; no real incident or person is represented.,Y
SRC_EVT_0000310,EVT0000310,EPI000177,SW06,Prairie North,Z117,Prairie North Zone 17,Winter Storm,Winter,2025-06-19T16:13:47Z,2025-06-21T06:56:47Z,Media,,,0,0,0,0,0,0,Synthetic winter storm training event in Prairie North Zone 17; no real incident or person is represented.,Y
SRC_EVT_0000311,EVT0000311,EPI000177,SW01,North Coast,Z001,North Coast Zone 01,Thunderstorm Wind,Convective,2025-10-27T09:43:56Z,2025-10-27T14:18:56Z,Automated Sensor,41.9,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in North Coast Zone 01; no real incident or person is represented.,Y
SRC_EVT_0000312,EVT0000312,EPI000178,SW07,Lake Country,Z132,Lake Country Zone 12,Rip Current,Coastal,2025-08-23T23:03:00Z,2025-08-26T17:23:00Z,Trained Spotter,,,0,0,0,0,6.96K,0,Synthetic rip current training event in Lake Country Zone 12; no real incident or person is represented.,Y
SRC_EVT_0000313,EVT0000313,EPI000179,SW10,Atlantic Ridge,Z196,Atlantic Ridge Zone 16,Flood,Flood,2025-04-17T06:23:47Z,2025-04-19T15:13:47Z,Fire Department,,,0,0,0,0,0,0,Synthetic flood training event in Atlantic Ridge Zone 16; no real incident or person is represented.,Y
SRC_EVT_0000314,EVT0000314,EPI000180,SW10,Atlantic Ridge,Z187,Atlantic Ridge Zone 07,Heavy Rain,Flood,2025-09-18T17:51:57Z,2025-09-20T11:36:57Z,Public Report,,,0,0,0,0,0,102.67K,Synthetic heavy rain training event in Atlantic Ridge Zone 07; no real incident or person is represented.,Y
SRC_EVT_0000315,EVT0000315,EPI000181,SW03,High Plains,Z055,High Plains Zone 15,Flood,Flood,2025-11-28T02:03:54Z,2025-11-28T11:59:54Z,Media,,,0,0,0,0,2.54K,0,Synthetic flood training event in High Plains Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000316,EVT0000316,EPI000181,SW10,Atlantic Ridge,Z186,Atlantic Ridge Zone 06,Funnel Cloud,Convective,2025-01-01T10:40:37Z,2025-01-01T11:01:37Z,Trained Spotter,,,0,0,0,0,0,0,Synthetic funnel cloud training event in Atlantic Ridge Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000317,EVT0000317,EPI000182,SW08,River Valley,Z158,River Valley Zone 18,Heavy Snow,Winter,2025-11-06T20:31:32Z,2025-11-11T04:58:32Z,Emergency Manager,0.79,IN,0,0,0,0,0,0,Synthetic heavy snow training event in River Valley Zone 18; no real incident or person is represented.,Y
SRC_EVT_0000318,EVT0000318,EPI000183,SW12,Northeast Corridor,Z228,Northeast Corridor Zone 08,High Wind,Wind,2025-11-03T02:45:19Z,2025-11-03T09:51:19Z,Public Report,32.3,KT,0,0,0,0,0,0,Synthetic high wind training event in Northeast Corridor Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000319,EVT0000319,EPI000183,SW10,Atlantic Ridge,Z195,Atlantic Ridge Zone 15,High Wind,Wind,2025-10-23T11:45:44Z,2025-10-23T17:00:44Z,Public Report,45.5,KT,0,0,0,0,3.19K,0,Synthetic high wind training event in Atlantic Ridge Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000320,EVT0000320,EPI000183,SW09,Gulf Reach,Z171,Gulf Reach Zone 11,Cold/Wind Chill,Temperature,2025-06-22T12:53:48Z,2025-06-29T06:52:48Z,Emergency Manager,-0.7,F,0,0,0,0,0,0,Synthetic cold/wind chill training event in Gulf Reach Zone 11; no real incident or person is represented.,Y
SRC_EVT_0000321,EVT0000321,EPI000184,SW04,Red Mesa,Z064,Red Mesa Zone 04,Thunderstorm Wind,Convective,2025-04-17T02:34:54Z,2025-04-17T05:09:54Z,Trained Spotter,96.2,KT,0,0,1,0,0,0,Synthetic thunderstorm wind training event in Red Mesa Zone 04; no real incident or person is represented.,Y
SRC_EVT_0000322,EVT0000322,EPI000184,SW10,Atlantic Ridge,Z187,Atlantic Ridge Zone 07,Thunderstorm Wind,Convective,2025-01-15T05:37:11Z,2025-01-15T14:56:11Z,Trained Spotter,41.0,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Atlantic Ridge Zone 07; no real incident or person is represented.,Y
SRC_EVT_0000323,EVT0000323,EPI000185,SW03,High Plains,Z057,High Plains Zone 17,Thunderstorm Wind,Convective,2025-04-07T01:25:49Z,2025-04-07T02:53:49Z,Emergency Manager,59.2,KT,0,0,0,0,14.40K,0,Synthetic thunderstorm wind training event in High Plains Zone 17; no real incident or person is represented.,Y
SRC_EVT_0000324,EVT0000324,EPI000185,SW12,Northeast Corridor,Z239,Northeast Corridor Zone 19,Heavy Rain,Flood,2025-11-10T18:45:31Z,2025-11-12T21:28:31Z,Emergency Manager,,,0,0,0,0,0,0,Synthetic heavy rain training event in Northeast Corridor Zone 19; no real incident or person is represented.,Y
SRC_EVT_0000325,EVT0000325,EPI000186,SW04,Red Mesa,Z077,Red Mesa Zone 17,Hail,Convective,2025-11-30T14:13:29Z,2025-11-30T14:58:29Z,Public Report,1.97,IN,0,0,0,0,53.49K,0,Synthetic hail training event in Red Mesa Zone 17; no real incident or person is represented.,Y
SRC_EVT_0000326,EVT0000326,EPI000187,SW07,Lake Country,Z135,Lake Country Zone 15,Drought,Dry,2025-09-24T14:44:29Z,2025-09-29T08:34:29Z,Emergency Manager,,,0,0,0,0,29.76K,0,Synthetic drought training event in Lake Country Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000327,EVT0000327,EPI000188,SW09,Gulf Reach,Z166,Gulf Reach Zone 06,Ice Storm,Winter,2025-06-13T04:34:11Z,2025-06-19T13:35:11Z,Public Report,,,0,0,0,0,0,21.73K,Synthetic ice storm training event in Gulf Reach Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000328,EVT0000328,EPI000189,SW04,Red Mesa,Z075,Red Mesa Zone 15,Wildfire,Fire,2025-12-09T21:44:42Z,2025-12-13T21:10:42Z,Media,1244.3,ACRES,0,0,0,0,0,0,Synthetic wildfire training event in Red Mesa Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000329,EVT0000329,EPI000190,SW01,North Coast,Z005,North Coast Zone 05,Thunderstorm Wind,Convective,2025-06-30T14:45:06Z,2025-06-30T20:07:06Z,Media,68.6,KT,0,0,0,0,1.04K,0,Synthetic thunderstorm wind training event in North Coast Zone 05; no real incident or person is represented.,Y
SRC_EVT_0000330,EVT0000330,EPI000191,SW07,Lake Country,Z126,Lake Country Zone 06,Hail,Convective,2025-06-20T21:00:18Z,2025-06-20T23:49:18Z,Fire Department,1.76,IN,0,0,0,0,0,0,Synthetic hail training event in Lake Country Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000331,EVT0000331,EPI000192,SW03,High Plains,Z043,High Plains Zone 03,Hail,Convective,2025-06-11T16:25:50Z,2025-06-11T18:59:50Z,Public Report,1.19,IN,0,0,3,0,0,0,Synthetic hail training event in High Plains Zone 03; no real incident or person is represented.,Y
SRC_EVT_0000332,EVT0000332,EPI000193,SW11,Pine Highlands,Z208,Pine Highlands Zone 08,Cold/Wind Chill,Temperature,2025-10-09T22:12:53Z,2025-10-11T13:17:53Z,Trained Spotter,-26.8,F,0,0,0,0,0,0,Synthetic cold/wind chill training event in Pine Highlands Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000333,EVT0000333,EPI000193,SW10,Atlantic Ridge,Z196,Atlantic Ridge Zone 16,Strong Wind,Wind,2025-12-29T09:06:31Z,2025-12-29T17:33:31Z,Trained Spotter,49.8,KT,0,0,0,0,11.19K,0,Synthetic strong wind training event in Atlantic Ridge Zone 16; no real incident or person is represented.,Y
SRC_EVT_0000334,EVT0000334,EPI000193,SW03,High Plains,Z047,High Plains Zone 07,Cold/Wind Chill,Temperature,2025-09-12T00:58:36Z,2025-09-18T19:38:36Z,Media,-5.3,F,0,0,0,0,0,0,Synthetic cold/wind chill training event in High Plains Zone 07; no real incident or person is represented.,Y
SRC_EVT_0000335,EVT0000335,EPI000194,SW12,Northeast Corridor,Z222,Northeast Corridor Zone 02,Funnel Cloud,Convective,2025-07-11T21:09:46Z,2025-07-11T23:58:46Z,Emergency Manager,,,0,0,0,0,0,0,Synthetic funnel cloud training event in Northeast Corridor Zone 02; no real incident or person is represented.,Y
SRC_EVT_0000336,EVT0000336,EPI000194,SW08,River Valley,Z154,River Valley Zone 14,Winter Storm,Winter,2025-05-19T15:47:26Z,2025-05-20T09:14:26Z,Emergency Manager,,,0,0,0,0,55.99K,6.35K,Synthetic winter storm training event in River Valley Zone 14; no real incident or person is represented.,Y
SRC_EVT_0000337,EVT0000337,EPI000195,SW11,Pine Highlands,Z201,Pine Highlands Zone 01,Tornado,Convective,2025-07-08T02:02:43Z,2025-07-08T03:54:43Z,Fire Department,2.0,EF,0,0,0,0,461.83K,0,Synthetic tornado training event in Pine Highlands Zone 01; no real incident or person is represented.,Y
SRC_EVT_0000338,EVT0000338,EPI000195,SW04,Red Mesa,Z078,Red Mesa Zone 18,Extreme Cold,Temperature,2025-05-14T04:36:42Z,2025-05-16T06:05:42Z,Fire Department,-20.7,F,0,0,0,0,4.46K,0,Synthetic extreme cold training event in Red Mesa Zone 18; no real incident or person is represented.,Y
SRC_EVT_0000339,EVT0000339,EPI000196,SW06,Prairie North,Z112,Prairie North Zone 12,Tornado,Convective,2025-08-22T10:53:00Z,2025-08-22T11:28:00Z,Media,2.0,EF,0,0,0,0,0,0,Synthetic tornado training event in Prairie North Zone 12; no real incident or person is represented.,Y
SRC_EVT_0000340,EVT0000340,EPI000197,SW08,River Valley,Z159,River Valley Zone 19,Lightning,Convective,2025-07-09T22:47:12Z,2025-07-09T23:06:12Z,Automated Sensor,,,0,0,0,0,0,0,Synthetic lightning training event in River Valley Zone 19; no real incident or person is represented.,Y
SRC_EVT_0000341,EVT0000341,EPI000198,SW02,Cascade,Z026,Cascade Zone 06,Extreme Cold,Temperature,2025-05-25T07:59:43Z,2025-05-28T17:15:43Z,Emergency Manager,-4.2,F,0,0,0,0,7.42K,0,Synthetic extreme cold training event in Cascade Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000342,EVT0000342,EPI000199,SW10,Atlantic Ridge,Z186,Atlantic Ridge Zone 06,Coastal Flood,Coastal,2025-01-14T04:24:09Z,2025-01-15T00:02:09Z,Fire Department,,,0,0,0,0,180.59K,0,Synthetic coastal flood training event in Atlantic Ridge Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000343,EVT0000343,EPI000199,SW09,Gulf Reach,Z171,Gulf Reach Zone 11,Dense Fog,Visibility,2025-10-02T10:05:19Z,2025-10-02T20:35:19Z,Public Report,9999,BAD,0,0,0,0,0,0,Synthetic dense fog training event in Gulf Reach Zone 11; no real incident or person is represented.,Y
SRC_EVT_0000344,EVT0000344,EPI000199,SW11,Pine Highlands,Z209,Pine Highlands Zone 09,Heat,Temperature,2025-01-20T00:22:35Z,2025-01-26T16:30:35Z,Automated Sensor,86.6,F,0,0,0,0,0,0,Synthetic heat training event in Pine Highlands Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000345,EVT0000345,EPI000199,SW11,Pine Highlands,Z208,Pine Highlands Zone 08,High Wind,Wind,2025-11-28T15:25:55Z,2025-11-28T17:37:55Z,Public Report,63.4,KT,0,0,0,0,0,0,Synthetic high wind training event in Pine Highlands Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000346,EVT0000346,EPI000200,SW12,Northeast Corridor,Z232,Northeast Corridor Zone 12,Thunderstorm Wind,Convective,2025-01-12T03:16:29Z,2025-01-12T09:04:29Z,Fire Department,31.2,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Northeast Corridor Zone 12; no real incident or person is represented.,Y
SRC_EVT_0000347,EVT0000347,EPI000200,SW12,Northeast Corridor,Z224,Northeast Corridor Zone 04,Strong Wind,Wind,2025-01-21T18:36:47Z,2025-01-22T02:16:47Z,Public Report,39.6,KT,0,0,0,0,0,0,Synthetic strong wind training event in Northeast Corridor Zone 04; no real incident or person is represented.,Y
SRC_EVT_0000348,EVT0000348,EPI000200,SW04,Red Mesa,Z070,Red Mesa Zone 10,Cold/Wind Chill,Temperature,2025-02-04T17:33:13Z,2025-02-12T04:22:13Z,Fire Department,4.9,F,0,0,0,0,22.08K,0,Synthetic cold/wind chill training event in Red Mesa Zone 10; no real incident or person is represented.,Y
SRC_EVT_0000349,EVT0000349,EPI000201,SW08,River Valley,Z160,River Valley Zone 20,Extreme Cold,Temperature,2025-05-17T13:23:52Z,2025-05-17T17:18:52Z,Fire Department,1.0,F,0,0,2,0,0,0,Synthetic extreme cold training event in River Valley Zone 20; no real incident or person is represented.,Y
SRC_EVT_0000350,EVT0000350,EPI000202,SW06,Prairie North,Z119,Prairie North Zone 19,Thunderstorm Wind,Convective,2025-11-27T09:50:14Z,2025-11-27T13:12:14Z,Automated Sensor,45.7,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Prairie North Zone 19; no real incident or person is represented.,Y
SRC_EVT_0000351,EVT0000351,EPI000203,SW04,Red Mesa,Z067,Red Mesa Zone 07,Flash Flood,Flood,2025-02-13T18:17:57Z,2025-02-14T09:07:57Z,Automated Sensor,,,0,0,0,0,75.37K,0,Synthetic flash flood training event in Red Mesa Zone 07; no real incident or person is represented.,Y
SRC_EVT_0000352,EVT0000352,EPI000204,SW08,River Valley,Z158,River Valley Zone 18,,Wind,2025-06-17T09:51:32Z,2025-06-17T10:29:32Z,Media,70.5,KT,0,0,0,0,0,0,Synthetic strong wind training event in River Valley Zone 18; no real incident or person is represented.,Y
